city,Latitude,Longitude 
Decatur,34.6058333,-86.9833333
Ballwin,38.595,-90.5461111
Upper Freehold,40.155556,-74.523611
Citrus Heights,38.7072222,-121.28
Hampton,37.0297222,-76.3455556
Whitesburg,37.1183333,-82.8269444
Calera (Out-Skirts),33.1027778,-86.7536111
San Jose,37.3394444,-121.8938889
Weslaco,26.1591667,-97.9905556
Winnipeg (Canada),49.883333,-97.166667
Blackhawk,29.577407,-98.491241
Westline,41.7752778,-78.7725
Erie (Countryside),42.1291667,-80.0852778
Roseville,42.4972222,-82.9372222
Shady Point,35.13,-94.6583333
Janesville,42.6827778,-89.0186111
Albany,42.6525,-73.7566667
Austin,43.6666667,-92.9744444
Live Oak,39.2758333,-121.6588889
Bellingham,42.0866667,-71.475
San Diego (Mission Bay Walk/Santa Clara Ct. M.B.),32.7152778,-117.1563889
Kingston,41.9944444,-70.725
Pensacola,30.4211111,-87.2169444
Truckee/Lake Tahoe Area,39.308714,-120.175509
Calera (Outskirts Of),33.1027778,-86.7536111
Gua&Iacute;Ba (Brazil),-30.109092,-51.323827
Ingersoll (Canada),43.033333,-80.883333
Caribbean Sea (Venezuela),14.540111,-74.967637
Cocoa Beach,28.3197222,-80.6077778
Hallandale,25.981202,-80.148379
Praire Creek,39.275039,-87.497244
Noxen,41.4213889,-76.0588889
Fulton,43.3227778,-76.4175
Baton Rouge,30.4505556,-91.1544444
Reisterstown,39.4694444,-76.8297222
Nulato,64.7194444,-158.1030556
Riverside,41.0336111,-73.5786111
Okinawa (Japan),26.212401,127.680932
Minneapolis,44.98,-93.2636111
Trujillo Alto (Puerto Rico),18.3566667,-66.0077778
Detroit,42.3313889,-83.0458333
Joliette (Canada),46.033333,-73.433333
Levittown,40.155,-74.8291667
Florence,34.1952778,-79.7627778
Angeles Crest,34.343603,-117.909694
Vit&Oacute;Ria (Brazil),-20.297618,-40.295777
Bon Air,37.5247222,-77.5580556
Moe (Victoria) (Australia),-38.17828,146.260986
Midland,31.9972222,-102.0775
Odessa,31.8455556,-102.3672222
Greenbush,48.7005556,-96.1813889
Woodberry Forest Preparatory School&#44 Va,37.431573,-78.656894
Ammanford (Uk/Wales),51.791944,-3.989167
Bonney Lake/Sumner,47.165633,-122.197099
Strathmore,36.1455556,-119.0597222
Canton,40.7988889,-81.3786111
Winchester,42.4522222,-71.1375
Bergenfield,40.9275,-73.9977778
Ford City,40.7722222,-79.53
Port Noarlunga (Australia),-35.15,138.466667
Mt. Royal,39.809987,-75.21179
Simi Valley,34.2694444,-118.7805556
Smithtown,40.8558333,-73.2011111
Brentwood,40.7811111,-73.2466667
Long Beach,40.5883333,-73.6583333
Wyandotte,42.2141667,-83.15
Beaver Creek,45.2880556,-122.5344444
Joshua Tree National Monument,33.814181,-115.898885
Simi Valley,34.2694444,-118.7805556
Vit&Oacute;Ria (Capital City Of Esp&Iacute;Rito Santo State) (Brazil),-20.297618,-40.295777
Wilkes-Barre,41.2458333,-75.8816667
Tulsa,36.1538889,-95.9925
Drumright,35.9883333,-96.6008333
Hobbs,32.7025,-103.1355556
Cornwall (Uk/England),50.416667,-4.75
London ((Uk/England),51.514125,-0.093689
Stillwater (West Of),36.1155556,-97.0580556
Kodiak Island,57.241325,-154.118722
U.S.Navy-Uss Glover Agff-1-Burmuda Triangle&#44 Fl,30.438156,-87.222524
Chadwell St Mary (Uk/England),51.481971,0.369876
Indiana (Northern; Outside Sawmill),40.267194,-86.134902
Cedar City (East Of),37.6775,-113.0611111
Arlington Heights,42.0883333,-87.9805556
Medina,41.1383333,-81.8638889
Sacramento,38.5816667,-121.4933333
Asheville,35.6008333,-82.5541667
Auburn,38.8966667,-121.0758333
Gaithersburg,39.1433333,-77.2016667
Newington,43.1,-70.8341667
Newport,44.6369444,-124.0522222
San Diego,32.7152778,-117.1563889
Otis (Reservoir),42.1930556,-73.0922222
Topeka,39.0483333,-95.6777778
Ridgefield,45.8152778,-122.7413889
Appleton,45.1969444,-96.0194444
Boston,42.3583333,-71.0602778
Jarabacoa (Dominican Republic),19.116667,-70.633333
Hoopa,41.0505556,-123.6730556
Orange,33.7877778,-117.8522222
Levittown,40.7258333,-73.5147222
Granite Station (Near),36.623189,-121.922549
Zimmerman (3 Miles East Of),45.443299,-93.589962
Madison Heights,37.4308333,-79.1233333
Lowell,42.6333333,-71.3166667
Mancelona,44.9022222,-85.0608333
Baton Rouge,30.4505556,-91.1544444
Chattanooga,35.0455556,-85.3097222
Mancelona,44.9022222,-85.0608333
Stanwood,48.2413889,-122.3694444
Mancelona,44.9022222,-85.0608333
Mansfield,41.8072222,-77.0777778
Seattle,47.6063889,-122.3308333
Madera,40.8283333,-78.4352778
Warrensville,41.3263889,-76.9458333
Sagamore Hills,41.3116667,-81.5683333
Los Angeles (Over I-10&#44 On Most Rural Bayou Stretch),34.0522222,-118.2427778
Dorchester,43.4697222,-91.5108333
Baton Rouge,30.4505556,-91.1544444
Toronto (Canada),43.666667,-79.416667
Manteca,37.7975,-121.215
Oquawka,40.9319444,-90.9469444
Baton Rouge,30.4505556,-91.1544444
San Jose,37.3394444,-121.8938889
Huntsville,36.4097222,-84.4905556
Lavigne (Canada),46.32652,-80.170294
Jonesboro,35.8422222,-90.7041667
Kavala (50 Km. Se Of) (Greece),40.937607,24.412866
Yacolt,45.8661111,-122.405
Southampton (Uk/England),50.9,-1.4
Wapello,41.1813889,-91.1852778
Mentor,41.6661111,-81.3397222
Columbia (Central--Over Center Of Campus),38.9516667,-92.3338889
Point Mugu,34.085562,-119.060935
Sterling,39.0061111,-77.4288889
Nashville,36.1658333,-86.7844444
San Francisco,37.775,-122.4183333
El Paso,31.7586111,-106.4863889
Barnsdall,36.5619444,-96.1613889
Caribbean Sea (Uss W.S. Sims),14.540111,-74.967637
Edmonton (Canada),53.55,-113.5
None,40.716258,-115.518301
Morrow,39.3544444,-84.1272222
Huntsville,40.4433333,-83.805
Reading (Uk/England),51.433333,-1
Baldwin,44.9666667,-92.3741667
Crawford,38.7038889,-107.6083333
Wellston,39.1233333,-82.5330556
Red Bluff,40.1786111,-122.2347222
Aberdeen,46.9755556,-123.8144444
Las Vegas (Desert Outside Of),36.175,-115.1363889
Seattle (Downtown Area),47.6063889,-122.3308333
Elizaville,38.4194444,-83.8255556
Point Barrow,71.3875,-156.481111
Bowie,32.3263889,-109.4863889
Seattle,47.6063889,-122.3308333
Goldsboro,35.3847222,-77.9930556
Juneau,58.3019444,-134.4197222
Lincoln (Approx 3 Miles East Of&#44 On Hwy 193),38.8916667,-121.2919444
Overland Park,38.9822222,-94.6705556
Haughton,32.5325,-93.5038889
New York City (Staten Island),40.7141667,-74.0063889
San Elizario,31.585,-106.2722222
Agawam,42.0694444,-72.6152778
Chesterfield,42.6627778,-82.8425
New Bedford,41.6361111,-70.9347222
Sarona,45.7111111,-91.8063889
Rocky Point,34.435,-77.8880556
Cloverdale,38.8055556,-123.0161111
Shokan,41.9733333,-74.2125
Garden City,42.3255556,-83.3311111
Borger,35.6677778,-101.3969444
Sandpoint,48.2766667,-116.5522222
Amarillo,35.2219444,-101.8308333
Phoenix,33.4483333,-112.0733333
Reno,39.5297222,-119.8127778
Rio De Janeiro (Brazil),-22.9083,-43.197077
Jacksonville,30.3319444,-81.6558333
St. Paul Park,44.8422222,-92.9911111
Red Wing,44.5625,-92.5336111
North Canton,40.8758333,-81.4025
Spalding,41.6888889,-98.3630556
Burgettstown,40.3819444,-80.3930556
Ashville,39.7155556,-82.9530556
Jacksonport,44.9786111,-87.1855556
Methow,48.1302778,-120.0025
London (Uk/England),51.514125,-0.093689
Griffin,33.2466667,-84.2641667
Draper,37.0058333,-80.7475
Asheville,35.6008333,-82.5541667
Ely,47.9033333,-91.8669444
Mansfield,40.7583333,-82.5155556
Grain Valley,39.015,-94.1983333
Indjifa (Yugoslavia),41.203322,-77.194525
Calgary (Canada),51.083333,-114.083333
Seward,60.1041667,-149.4422222
Route 7,42.093352,-75.836477
El Paso,31.7586111,-106.4863889
Stokes,35.7163889,-77.265
Kalamazoo,42.2916667,-85.5872222
Buchans (Canada),48.816667,-56.866667
Mohave Desert (Near Edwards Airforce Base),35.93181,-116.227858
Rolla,37.9513889,-91.7711111
Waverly Hall,32.6833333,-84.7383333
Ladson,32.9855556,-80.11
New York City (Brooklyn),40.7141667,-74.0063889
Wichita,37.6922222,-97.3372222
Grayridge (Outside Of; 1/2 Mile S.),36.8241667,-89.7808333
Fairdale,37.7813889,-81.3633333
Gary,41.5933333,-87.3463889
Merritt (Near; Rural) (Canada),50.116667,-120.783333
Oxford (Uk/England),51.75,-1.25
Chilton,44.0288889,-88.1627778
Milan,41.2975,-82.6055556
Chard Town&#44 Somerset,50.869792,-2.963316
Princeton,34.4969444,-82.2872222
Ontario,34.0633333,-117.65
Gary,41.5933333,-87.3463889
Vancouver Island (Over&#44 Viewed By Me And Others) (Canada),48.558371,-124.082637
Bullhead City/Phoenix (Between),33.448377,-112.074037
Burlington,41.7691667,-72.965
Westfall/Matamoras,41.353028,-74.717969
Los Angeles,34.0522222,-118.2427778
Julian,33.0786111,-116.6011111
Budd Lake,40.8711111,-74.7344444
Wilmington (Just Outside Of),41.3077778,-88.1466667
Point Pleasant,38.8444444,-82.1372222
Orem,40.2969444,-111.6938889
Bakersfield,35.3733333,-119.0177778
Brockton,42.0833333,-71.0188889
Pensacola,30.4211111,-87.2169444
Kiev (Ukraine),50.4501,30.5234
Patten,45.9963889,-68.4466667
Kansas City,39.0997222,-94.5783333
Cambridge (Canada),43.383333,-80.316667
Renfrew (Uk/Scotland),55.833333,-4.5
Springfield,44.0463889,-123.0208333
Peru,40.7536111,-86.0688889
Carlisle (On Interstate 76),40.2013889,-77.1891667
Nr Watford (Uk/Wales),51.650799,-0.388545
Tellicoplains,35.362855,-84.294087
El Paso,31.7586111,-106.4863889
Columbia Heights,45.0408333,-93.2627778
Lafayette,34.7047222,-85.2819444
Stone Mountain,33.8080556,-84.1702778
Trementina,35.4697222,-104.5272222
Huntington Beach,33.6602778,-117.9983333
Gainesville,29.6513889,-82.325
Mayfield,36.7416667,-88.6366667
Oconomowoc (Heading Towards),43.1116667,-88.4991667
Singhampton (Canada),44.350193,-80.248215
Tinnie,33.3705556,-105.2258333
Jacksonville,30.3319444,-81.6558333
Quinlan,32.9102778,-96.1352778
Scarsdale,41.005,-73.785
Sedgefield (Uk/England),54.65,-1.45
Chesterfield,39.255,-90.0630556
Area 51,37.252526,-115.800413
River Falls,44.8613889,-92.6236111
Middleburg,30.0686111,-81.8605556
Bloomfield,40.8066667,-74.1858333
Gastonia,35.2619444,-81.1875
Las Vegas,36.175,-115.1363889
Montvale,37.3844444,-79.7313889
Crystal City,38.2211111,-90.3788889
Brampton (Canada),43.683333,-79.766667
Des Moines,41.6005556,-93.6088889
Rockville,39.0838889,-77.1530556
Anderson,40.4483333,-122.2966667
Milton,47.2483333,-122.3116667
Tracy,37.7397222,-121.4241667
Grand Rapids,42.9633333,-85.6680556
Memphis,35.1494444,-90.0488889
Peebles (Near) (Uk/Scotland),55.633333,-3.183333
Kirkland,47.6816667,-122.2075
Neyland (Uk/Wales),51.707778,-4.949722
Williamsburg,38.8363,-92.0043
London (Canada),42.983333,-81.25
Newport News,36.9786111,-76.4283333
Kent (Uk/England),51.25,0.75
Beechnut/West Loop South,29.688818,-95.460867
Ashville (2 Miles South Of),39.7155556,-82.9530556
Forest City,35.3338889,-81.8652778
Mt. Isa (Australia),-20.724705,139.497462
Salem,32.5966667,-85.2386111
Moncton (Canada),46.083333,-64.766667
Riga (Latvia),56.949649,24.105186
Stonington,41.3358333,-71.9063889
Trussville,33.6197222,-86.6088889
Oshawa (Canada),43.9,-78.866667
Salisbury,39.7527778,-79.0811111
Nas Whidby Island/Oak Harbor,48.345288,-122.669729
Lemoore,36.3008333,-119.7819444
Jupiter,26.9338889,-80.0944444
Tallahassee,30.4380556,-84.2808333
Daytona Beach,29.2105556,-81.0230556
Berrien Center,41.9566667,-86.2766667
Auburn Lake Park,41.691629,-81.242458
Estill Springs,35.2705556,-86.1280556
Fredericktown (2205Twp Rd180),40.4811111,-82.5408333
Ferndale,39.1830556,-76.6405556
Montgomery,32.3666667,-86.3
St. Louis,38.6272222,-90.1977778
Darby,46.0227778,-114.1772222
Drain,43.6588889,-123.3175
Federal Way,47.3225,-122.3113889
Cheyenne,41.14,-104.8197222
Haifa (Israel),32.794046,34.989571
Lakewood,33.8536111,-118.1330556
Bridgeport,41.1669444,-73.2052778
Cameron,29.7975,-93.325
Leveland,33.587316,-102.37796
Washington,37.1305556,-113.5075
Fraile Muerto (Uruguay),-32.513211,-54.524546
Thomson,33.4705556,-82.5047222
Grand Rapids,42.9633333,-85.6680556
Fort Bliss,31.812438,-106.421321
Orange,33.7877778,-117.8522222
Calipatria,33.1255556,-115.5133333
Albuquerque,35.0844444,-106.6505556
Pennsylvania (Western),41.203322,-77.194525
Hesperia,34.4263889,-117.3
Kapaau,20.2338889,-155.8019444
Long Beach,33.7669444,-118.1883333
Glendale,33.5386111,-112.1852778
Malvern,40.0361111,-75.5141667
Miami,25.7738889,-80.1938889
St. Louis,38.6272222,-90.1977778
Roy (Near),47.0044444,-122.5386111
Pawleys Island,33.4330556,-79.1216667
Chapel Hill,35.9130556,-79.0561111
Linesville,41.6561111,-80.4241667
Show Low,34.2541667,-110.0291667
Ansbach (Germany),49.3,10.583333
Edmonds,47.8108333,-122.3761111
Buhl,47.4936111,-92.7777778
Cambridge (Canada),43.383333,-80.316667
Van Nuys,34.1866667,-118.4480556
Aberdeen,39.5094444,-76.1644444
Ridgefield,45.8152778,-122.7413889
Portland,45.5236111,-122.675
Butler,40.8611111,-79.8955556
Clinton (Us Highway 51),40.1536111,-88.9644444
Newport Beach,33.6188889,-117.9280556
Woodbridge,40.5575,-74.285
Millbury,42.1938889,-71.7605556
Saskatoon (Canada),52.133333,-106.666667
Coeur D&#39Alene,47.6777778,-116.7794444
Fayetteville,35.0525,-78.8786111
Lodi,38.1302778,-121.2713889
Scunthorpe (Uk/England),53.583333,-0.65
Surrey (Canada),49.13635335,-122.8213433
Toronto (Canada),43.666667,-79.416667
Valley Springs,38.1916667,-120.8280556
Eau Claire,44.8113889,-91.4983333
Altamonte Springs,28.6608333,-81.3658333
Grove City,41.1577778,-80.0888889
Orlando,28.5380556,-81.3794444
Peoria,40.6936111,-89.5888889
Middletown,41.4458333,-74.4233333
Las Cruces,32.3122222,-106.7777778
Lancaster (Uk/England),54.066667,-2.833333
Gaffney,35.0716667,-81.65
Edmond,35.6527778,-97.4777778
Jackson,42.2458333,-84.4013889
Ripley,35.7452778,-89.5297222
Wapakoneta,40.5677778,-84.1936111
Eden Prairie,44.8547222,-93.4705556
Mcgregor,31.4438889,-97.4088889
Salt Lake City,40.7608333,-111.8902778
Akron,41.0813889,-81.5191667
Columbus,39.9611111,-82.9988889
Helsinki (Finland),60.173324,24.941025
Swanville,44.5211111,-68.9983333
Blaine,45.1608333,-93.2347222
Medford,40.8175,-73.0005556
Seattle,47.6063889,-122.3308333
Eagle Butte,45.0025,-101.2330556
Olive Hill,38.3,-83.1741667
Ponte Vedra,30.2272222,-81.3802778
Irvine,33.6694444,-117.8222222
Silver City,32.77,-108.2797222
Sun City/Menifee,33.709188,-117.197257
Unknown Lake,41.898794,-87.946681
Cartago,36.3208333,-118.0255556
Boy Scout Camp Royenea,36.778261,-119.417932
Ca (Interstate 40),36.778261,-119.417932
Glide,43.3016667,-123.1
Port Perry (Canada),44.1,-78.933333
Irwindale,34.1069444,-117.9344444
Stockton (East Of),37.9577778,-121.2897222
Groningen (Winschoten - Groningen Highway) (Netherlands),53.219384,6.566502
Kingsville,27.5155556,-97.8558333
Beavercreek,39.7091667,-84.0633333
Kalkaska,44.7341667,-85.1758333
Navajo Lake,36.953716,-107.44994
Florissant,38.9458333,-105.2888889
Lancaster,42.9005556,-78.6705556
Pontoto/Thaxton (Between),34.307606,-89.178125
Stoddard Valley,34.776099,-117.02004
Rochester,41.0647222,-86.2158333
Bensalem,40.1044444,-74.9516667
Campwood,29.669392,-100.012291
New Haven,37.6577778,-85.5911111
Bryan,30.6741667,-96.3697222
Healdsburg (Due S Of),38.6105556,-122.8680556
Edmond,35.6527778,-97.4777778
Mchenry,42.3333333,-88.2666667
Sherwood Park (Canada),53.516667,-113.316667
Heyworth,40.3133333,-88.9736111
Reno,39.5297222,-119.8127778
Corpus Christi,27.8002778,-97.3961111
Salt Lake City (West Of),40.7608333,-111.8902778
Johor Bahru (Malaysia),1.46343,103.754715
Ontario,34.0633333,-117.65
Inglis,29.03,-82.6688889
St. Charles,38.7838889,-90.4811111
Chihuahua (Mexico),28.632996,-106.0691
Tamaqua,40.7972222,-75.9697222
Noblesville,40.0455556,-86.0086111
Martinez,38.0194444,-122.1330556
Rome,34.2569444,-85.1647222
Sheffield (Uk/England),53.366667,-1.5
Silverton,34.4741667,-101.3041667
Ipswitch (Australia),-27.616667,152.766667
Northern Oglala,43.188594,-102.739621
Great River,40.7211111,-73.1580556
Ridgewood,40.9791667,-74.1169444
Waterbury,41.5580556,-73.0519444
Oldsmar,28.0338889,-82.6652778
Phoenix,33.4483333,-112.0733333
New Haven,38.9863889,-81.9736111
Santa Maria,34.9530556,-120.4347222
Coventry (Uk/England),52.416667,-1.55
Point Pleasant,38.8444444,-82.1372222
Acworth,34.0658333,-84.6769444
Ashville (5 Miles South Of),39.7155556,-82.9530556
Tauton (Uk/England),51.015344,-3.106849
Vancouver (Canada),49.25,-123.133333
Eugene,44.0522222,-123.0855556
Los Angeles,34.0522222,-118.2427778
Dayton (Wright-Patterson Afb),39.7588889,-84.1916667
Lincoln Park,42.2505556,-83.1786111
Mexico City (Mexico),19.432608,-99.133208
Unsure,40.712784,-74.005941
Caarthage,32.732636,-89.536182
Chanhassen,44.8622222,-93.5305556
Brumunddal (Norway),60.880948,10.939478
Findlay,41.0441667,-83.65
Stratford,36.3361111,-102.0716667
Darwin (Nt&#44 Australia),-12.45722,130.836639
Cape May Court House,39.0825,-74.8241667
Solon,41.3897222,-81.4413889
Millville,39.4019444,-75.0397222
Romania,45.943161,24.96676
Sparks,39.535,-119.7516667
Verl&#44 Paderborn&#44 Kaunitz (Germany),51.856997,8.564504
Seattle,47.6063889,-122.3308333
Ringwood,42.3922222,-88.2969444
Klaipeda&#44 Silute (Lithuania),55.350414,21.465986
Longmont (Near),40.1672222,-105.1013889
Santa Fe,35.6869444,-105.9372222
Vancouver (Canada),49.25,-123.133333
Perth (Western Australia),-31.95224,115.861397
Beaver Lake,36.347862,-93.924102
Littleton,39.6133333,-105.0161111
Naperville,41.7858333,-88.1472222
Toronto (15Km South Of) (Canada),43.666667,-79.416667
Dallas,32.7833333,-96.8
Spring Mills,39.5583333,-77.9541667
Linden,40.6219444,-74.245
Glenview,42.0697222,-87.7877778
Ontario,34.0633333,-117.65
Phoenix,33.4483333,-112.0733333
Monroe,47.8555556,-121.9697222
Hopkinsville ((West Of&#44 On I-24),36.8655556,-87.4886111
Whitesburg,33.4938889,-84.9138889
Manchester (Uk/England),53.5,-2.216667
Myrtle Beach,33.6888889,-78.8869444
North Plains,45.5972222,-122.9922222
Paradise Valley,33.5311111,-111.9419444
Kaduruwela (Sri Lanka),7.930835,81.045104
Oak Creek,42.8858333,-87.8630556
Regina (Canada),50.45,-104.616667
Tualatin,45.3841667,-122.7627778
Phoenix,33.4483333,-112.0733333
Clearwater,27.9655556,-82.8002778
Norwalk,41.1175,-73.4083333
Nickelville,37.24,-93.7005556
Traverse City,44.7630556,-85.6205556
Toronto (Canada),43.666667,-79.416667
Saskatoon (Canada),52.133333,-106.666667
Slagelse (Denmark),55.403692,11.355257
Kent,47.3811111,-122.2336111
Hastings,29.7177778,-81.5083333
El Toro,33.6469444,-117.6827778
Broadview Heights,41.3138889,-81.6852778
Hartsville,34.3738889,-80.0736111
Equinunk,41.8558333,-75.2241667
Corona,33.8752778,-117.5655556
Piqua,40.1447222,-84.2425
Sault Ste. Marie (Canada),46.521858,-84.34609
Richmond,37.5536111,-77.4605556
Dale,29.9272222,-97.5641667
North Haledon,40.955,-74.1863889
Pflugerville,30.4391667,-97.6197222
Coral Springs,26.2708333,-80.2708333
Riely,42.947764,-82.806971
Victoria (Canada),46.216667,-63.483333
Lake Powell,37.04758,-111.298882
Lloyd Harbor,40.9033333,-73.4602778
Rochester,43.1547222,-77.6158333
Creswell,43.9180556,-123.0233333
Danbury,41.3947222,-73.4544444
Manchester,35.4816667,-86.0886111
Alabama (Rural),32.318231,-86.902298
Monterey,36.6002778,-121.8936111
Carthage,32.7325,-89.5361111
Cambridge (Uk/England),51.733333,-2.366667
Woburn,42.4791667,-71.1527778
Manchester,35.4816667,-86.0886111
Virginia Beach,36.8527778,-75.9783333
Virginia Beach,36.8527778,-75.9783333
Brockville (Canada),44.583333,-75.683333
Manchester,35.4816667,-86.0886111
Sidney,41.1427778,-102.9775
Sassuolo (Italy),44.54433,10.784774
Thornbury (Bristol) (Uk/England),51.608889,-2.520278
Waxahachie,32.3863889,-96.8480556
Lake Charles,30.2263889,-93.2172222
East Wenatchee,47.4158333,-120.2919444
Longdale,36.1333333,-98.5502778
Puerto Rico (Southeast Coast),18.220833,-66.590149
New Jersey Highway,40.177431,-74.629447
Shepton Mallet (Uk/England),51.189722,-2.547222
South Jordan,40.5622222,-111.9288889
